Stan McNeal,,1,1,,,,,,1,,,,,,1,,,,,,,,,1,1,,1,,,,,1,,,,8,http://bit.ly/1gDV4bC,68,95,9,13,0,0,17,0,18,0,0,0,0,0,0,10,8,5,0,0,15,0,0,,4,
Bruce Miles,,1,1,,,,,,1,,,,,,1,,,,,1,,,,1,1,,1,,1,,,1,,,,10,http://bit.ly/19QyWJz,74,100,9,13,0,0,17,0,18,0,0,0,0,10,0,10,8,5,5,0,15,0,0,,0,
Scott Miller,,,1,,,,,,1,,,,1,,1,,,1,,1,,,,,1,,1,,,,,1,,1,,10,http://bit.ly/19ZRC9u,65,89,0,13,0,0,17,2,18,0,0,2,0,10,0,0,8,5,0,0,15,3,0,,0,
Fred Mitchell,,,,,,,,,1,,,,1,,1,,,,,1,,,,,1,,,,1,,,1,,,,7,http://bit.ly/1aaqmFq,38,75,0,0,0,0,17,2,18,0,0,0,0,10,0,0,8,0,5,0,15,0,0,,9,
Roger Mooney,,,1,,,,,,1,,,,,,1,1,,1,,1,,,,,1,,1,,,,,1,,1,,10,http://bit.ly/1dg50cL,67,90,0,13,0,0,17,0,18,4,0,2,0,10,0,0,8,5,0,0,15,3,0,,0,
Terence Moore,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,1,,,1,,,,5,http://atmlb.com/1acHryM,11,57,0,0,0,0,17,0,18,0,0,2,0,0,0,0,0,0,5,0,15,0,0,,25,
Aurelio Moreno,,,1,1,,1,,,1,,,,,,1,,,,1,,,,1,1,,,,,,,1,1,,,,10,http://bit.ly/1dPzwZ6,87,87,0,13,6,6,17,0,18,0,0,0,2,0,0,10,0,0,0,1,15,0,0,,0,
Rick Morrissey,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,3,http://bit.ly/1cG6WIL,-16,50,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,49,
Carrie Muskat,,,1,1,,1,,,1,,,,,,1,,,,,,,,,,1,,,,,,,1,,1,,8,http://atmlb.com/1acHryM,78,86,0,13,6,6,17,0,18,0,0,0,0,0,0,0,8,0,0,0,15,3,0,,4,
Gene Myers,,1,1,,,,,,1,,,,,,1,1,,,,1,1,,,,1,,,,,,,1,,1,,10,http://on.freep.com/1g9biJ2,74,94,9,13,0,0,17,0,18,4,0,0,0,10,3,0,8,0,0,0,15,3,0,,0,
Mike Nadel,,1,1,,,,,,1,,,,,,1,,,,,1,1,,,1,1,,1,,,,,1,,,,10,http://bit.ly/1eCL70M,78,100,9,13,0,0,17,0,18,0,0,0,0,10,3,10,8,5,0,0,15,0,0,,0,
Ross Newhan,,,1,,,,,,1,,,,1,,1,1,,,,1,,,,1,,,1,,1,,,1,,,,10,http://bit.ly/1gCEprJ,64,93,0,13,0,0,17,2,18,4,0,0,0,10,0,10,0,5,5,0,15,0,0,,0,
Mark Newman,,,1,1,,1,,,1,,,,,,1,,,,,1,,,,1,,,,,1,,,1,,,,9,http://atmlb.com/1acHryM,78,95,0,13,6,6,17,0,18,0,0,0,0,10,0,10,0,0,5,0,15,0,0,,1,
Bob Nightengale,,,1,1,,1,,,1,,,,,,1,,,1,,1,,,,1,,,,,,,1,1,,,,10,http://usat.ly/1cX1Usn,83,95,0,13,6,6,17,0,18,0,0,2,0,10,0,10,0,0,0,1,15,0,0,,0,
Marty Noble,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,3,http://atmlb.com/1acHryM,-27,45,0,0,0,0,17,0,18,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,49,
Ian O'Connor,,1,1,1,,1,,,,,,,,,1,,,,,1,,,,1,1,,1,,,,,1,,,,10,http://es.pn/1hqKN5G,94,89,9,13,6,6,0,0,18,0,0,0,0,10,0,10,8,5,0,0,15,0,0,,0,
Buster Olney,,1,1,1,,1,,,1,,,,,,1,,,,,1,,,1,1,,,,,,,,1,,,,10,http://es.pn/1hqKN5G,89,98,9,13,6,6,17,0,18,0,0,0,0,10,0,10,0,0,0,0,15,0,0,,0,
Jose de Jesus Ortiz,,1,1,1,,1,,,1,,,,1,,1,,,,,,1,,,1,,,1,,,,,,,,,10,http://bit.ly/19IGcXE,87,84,9,13,6,6,17,2,18,0,0,0,0,0,3,10,0,5,0,0,0,0,0,,0,
Rob Parker,,,1,1,,1,,,1,,,,,,1,,,,1,,,,,,,,,,1,,1,1,,,,9,http://bit.ly/1havsGi,76,82,0,13,6,6,17,0,18,0,0,0,2,0,0,0,0,0,5,1,15,0,0,,1,
Peter Pascarelli,,1,1,1,,1,,,1,,,,,,1,,,,,,,,,1,1,,,,,,,1,,,,9,http://es.pn/1hqKN5G,94,96,9,13,6,6,17,0,18,0,0,0,0,0,0,10,8,0,0,0,15,0,0,,1,
Jeff Passan,,1,1,1,,1,,,1,,,,,,1,,,,,,,,,1,1,,1,,,,,1,,,,10,http://bit.ly/1ejQttl,100,96,9,13,6,6,17,0,18,0,0,0,0,0,0,10,8,5,0,0,15,0,0,,0,
Dave Perkins,,1,1,1,,1,,,1,,,,,,1,,,,,1,,,,1,,,,,,,,1,,,1,10,Canadian Baseball Podcast,90,98,9,13,6,6,17,0,18,0,0,0,0,10,0,10,0,0,0,0,15,0,2,,0,
John Perrotto,,1,1,1,,1,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,1,,,1,10,http://bit.ly/K478XU,90,89,9,13,6,6,17,0,18,0,0,0,0,0,3,0,0,5,0,0,15,0,2,,0,
Rick Plumlee,,1,1,,,,,,1,,,,,,1,,,,,1,,,,1,1,,,,1,,,1,,1,,10,http://bit.ly/1hauRo4,74,100,9,13,0,0,17,0,18,0,0,0,0,10,0,10,8,0,5,0,15,3,0,,0,
Monte Poole,,,,1,,1,,,1,,,,,,1,1,,,,1,1,,,,1,,,,1,,,1,,,,10,http://bit.ly/1iUeX1H,82,85,0,0,6,6,17,0,18,4,0,0,0,10,3,0,8,0,5,0,15,0,0,,0,
Joe Posnanski,,1,1,1,,1,,,1,,,,,,1,,,,,,,,,1,1,,1,,,,,1,,,,10,http://bit.ly/1iwsNai,100,96,9,13,6,6,17,0,18,0,0,0,0,0,0,10,8,5,0,0,15,0,0,,0,
Tom Powers,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,1,,,,4,http://bit.ly/1bP4egl,-2,60,0,0,0,0,17,0,18,0,0,0,0,10,0,0,0,0,0,0,15,0,0,,36,
Scott Priestle,,1,1,,,,,,1,,,,,,1,1,,,,,1,,,1,1,,1,,,,,1,,,,10,http://bit.ly/1f8zj6A,82,95,9,13,0,0,17,0,18,4,0,0,0,0,3,10,8,5,0,0,15,0,0,,0,
Mike Puma,,,,1,,1,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,5,http://bit.ly/1htAEVL,33,57,0,0,6,6,17,0,18,0,0,0,0,0,0,10,0,0,0,0,0,0,0,,25,
Mark Purdy,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,1,,,1,,,,4,http://bit.ly/19NBpql,-2,55,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,5,0,15,0,0,,36,
Rob Rains,,1,1,,,,,,1,,,,,,1,,,,,1,,,,1,1,,,,1,,,1,,,,9,http://bit.ly/1afgv1p,68,100,9,13,0,0,17,0,18,0,0,0,0,10,0,10,8,0,5,0,15,0,0,,1,
Ray Ratto,,1,1,1,,1,,,1,,,,,,1,,,,,1,,,,1,1,,,,,,,1,,,,10,http://bit.ly/1cXdJyK,96,100,9,13,6,6,17,0,18,0,0,0,0,10,0,10,8,0,0,0,15,0,0,,0,
Troy Renck,,1,1,,,,,,1,,,,,,1,1,,,,,,,,1,1,,1,,,,,1,,1,,10,http://t.co/wbjaiCkpNQ,82,95,9,13,0,0,17,0,18,4,0,0,0,0,0,10,8,5,0,0,15,3,0,,0,
Anthony Rieber,,,1,1,,1,,,1,,,,,,1,,,,,1,1,,,1,,,1,,,,,1,,,,10,http://bit.ly/1kqB9C3,88,95,0,13,6,6,17,0,18,0,0,0,0,10,3,10,0,5,0,0,15,0,0,,0,
Tracy Ringolsby,,1,1,1,,1,,,1,,,,,,1,,,,,1,,,,1,,,,,,,,,,1,1,10,http://bit.ly/1havlKL,83,89,9,13,6,6,17,0,18,0,0,0,0,10,0,10,0,0,0,0,0,3,2,,0,
Brendan Roberts,,,1,1,,1,,,1,,,,,,1,,,,1,,,,,1,1,,1,,,,,1,,,,10,http://es.pn/1hqKN5G,96,93,0,13,6,6,17,0,18,0,0,0,2,0,0,10,8,5,0,0,15,0,0,,0,
Juan C. Rodriguez,,1,1,,,,,,1,,,,1,,1,1,,,,,,,,1,1,,,,,,,1,,1,,10,http://bit.ly/1e4bDK7,80,94,9,13,0,0,17,2,18,4,0,0,0,0,0,10,8,0,0,0,15,3,0,,0,
Phil Rogers,,1,1,,,,,,1,,,,,,1,,,,,1,,,,1,1,,1,,,,,1,,1,,10,http://bit.ly/1ag6vBs,78,100,9,13,0,0,17,0,18,0,0,0,0,10,0,10,8,5,0,0,15,3,0,,0,
Ken Rosenthal,,1,1,,,,,,1,,,,,,1,1,,,,,1,,,1,1,,1,,,,,1,,,,10,http://foxs.pt/1cV1j6G,82,95,9,13,0,0,17,0,18,4,0,0,0,0,3,10,8,5,0,0,15,0,0,,0,
Barry Rozner,,,1,1,,,,,1,,,,,,1,,,,,1,1,,,,1,,1,,1,,,1,,,,10,http://bit.ly/19QyWJz,75,92,0,13,6,0,17,0,18,0,0,0,0,10,3,0,8,5,5,0,15,0,0,,0,
Adam Rubin,,1,1,1,,1,,,1,,,,,,1,,,,,1,,,,1,,,1,,,,,1,,,,10,http://es.pn/1fZShvC,92,98,9,13,6,6,17,0,18,0,0,0,0,10,0,10,0,5,0,0,15,0,0,,0,
Roger Rubin,,1,1,,,,,,1,,,,,,1,1,,,,1,,,,1,,,1,,,,,1,,,,9,http://nydn.us/19dfcS3,68,97,9,13,0,0,17,0,18,4,0,0,0,10,0,10,0,5,0,0,15,0,0,,1,
Joe Rutter,,1,1,1,,1,,,1,,,,,,1,,,,,1,,,,1,,,,,,,,1,,,,9,http://bit.ly/1a0QH91,86,98,9,13,6,6,17,0,18,0,0,0,0,10,0,10,0,0,0,0,15,0,0,,1,
Bob Ryan,,1,1,,,,,,1,,,,,,1,1,,,,1,,,,1,1,,1,,,,,1,,,,10,http://b.globe.com/18OOIDY,78,100,9,13,0,0,17,0,18,4,0,0,0,10,0,10,8,5,0,0,15,0,0,,0,
Bob Sansevere,,,,1,,1,,,1,,,,,,1,,,,,1,1,,1,,,,1,,,,1,1,,,,10,http://bit.ly/1bP4egl,77,80,0,0,6,6,17,0,18,0,0,0,0,10,3,0,0,5,0,1,15,0,0,,0,
Mark Saxon,,1,1,1,,1,,,1,,,,1,,1,,,,,,,,,1,1,,,,,,,1,,,,10,http://es.pn/1hqKN5G,98,96,9,13,6,6,17,2,18,0,0,0,0,0,0,10,8,0,0,0,15,0,0,,0,
Henry Schulman,,1,1,1,,1,,,1,,,,1,,1,,,,,,,,,1,1,,,,,,,1,,,,10,http://bit.ly/1kqUqTW,98,96,9,13,6,6,17,2,18,0,0,0,0,0,0,10,8,0,0,0,15,0,0,,0,
Chaz Scoggins,,1,1,1,,1,,,1,,,,,,1,,,,1,,,,,1,,,1,,,,,1,,,,10,http://bit.ly/1izuuDU,96,94,9,13,6,6,17,0,18,0,0,0,2,0,0,10,0,5,0,0,15,0,0,,0,
Steve Serby,,,1,1,,,,,1,,,,,,1,,,,,1,,,,1,1,,,,,,,1,,,,8,http://bit.ly/1htAEVL,69,97,0,13,6,0,17,0,18,0,0,0,0,10,0,10,8,0,0,0,15,0,0,,4,
Mike Shalin,,,,1,,1,,,1,,,,,,1,1,1,,,1,,,,1,1,,,,,,,1,,,,10,bbwaa.com/14-hof-ballots,86,90,0,0,6,6,17,0,18,4,1,0,0,10,0,10,8,0,0,0,15,0,0,,0,
Drew Sharp,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,1,,4,http://on.freep.com/1aGcI9S,-9,48,0,0,0,0,17,0,18,0,0,0,0,10,0,0,0,0,0,0,0,3,0,,36,
John Shea,,1,1,,,,,,1,,,,1,,1,,,,,1,,,,1,1,,,,1,,,1,,,,10,http://bit.ly/1lB8YhS,72,100,9,13,0,0,17,2,18,0,0,0,0,10,0,10,8,0,5,0,15,0,0,,0,
Joel Sherman,,,1,1,,1,,,1,,,,,,1,1,,,,1,,,,,1,,1,,,,,1,,,,10,http://bit.ly/1htAEVL,88,93,0,13,6,6,17,0,18,4,0,0,0,10,0,0,8,5,0,0,15,0,0,,0,
Bob Sherwin,,1,1,,,,,,1,,,,1,,1,1,,,,1,,,,1,,,,,,,,1,,,,9,http://bit.ly/1g7XJK1,66,96,9,13,0,0,17,2,18,4,0,0,0,10,0,10,0,0,0,0,15,0,0,,1,
Dan Shaugnessy,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,1,,,,,1,,,,5,http://t.co/EDWYVh0MUa,14,65,0,0,0,0,17,0,18,0,0,0,0,10,0,0,0,5,0,0,15,0,0,,25,
Mike Silverman,,1,,1,,1,,,1,,,,,,1,,,,,,1,,,1,1,,1,,,,,1,,,,10,http://bit.ly/1eGbN0s,98,89,9,0,6,6,17,0,18,0,0,0,0,0,3,10,8,5,0,0,15,0,0,,0,
Steve Simmons,,1,,,,,,,1,,,,,,1,,,,,1,1,,,1,,,1,,1,,,1,,,,9,http://bit.ly/1eGbDpS,62,89,9,0,0,0,17,0,18,0,0,0,0,10,3,10,0,5,5,0,15,0,0,,1,
Tom Singer,,,1,,,,,,1,,,,,,1,1,,,,,1,,1,,,,,,1,,,1,,,,8,http://atmlb.com/1acHryM,49,75,0,13,0,0,17,0,18,4,0,0,0,0,3,0,0,0,5,0,15,0,0,,4,
Susan Slusser,,1,1,,,,,,1,,,,,,1,,,,,,1,,,1,,,1,,,,,1,,,,8,http://bit.ly/1cByy1y http://bit.ly/1cByy1y,64,90,9,13,0,0,17,0,18,0,0,0,0,0,3,10,0,5,0,0,15,0,0,,4,
Bob Smizik,,1,,1,,1,,,1,,,,,,1,,,,1,,,,1,1,1,,,,,,,1,,,,10,http://bit.ly/19p40Qh,95,89,9,0,6,6,17,0,18,0,0,0,2,0,0,10,8,0,0,0,15,0,0,,0,
Lyle Spencer,,,1,,,,,,1,,,,,,1,,1,1,,1,,,,1,1,,,,,,,1,,1,,10,http://atmlb.com/1acHryM,67,94,0,13,0,0,17,0,18,0,1,2,0,10,0,10,8,0,0,0,15,3,0,,0,
Barry Stanton,,,1,,,,,,1,,,,,,1,1,1,1,,1,,,,,,,,,,,,1,,1,,9,http://es.pn/1hqKN5G,53,82,0,13,0,0,17,0,18,4,1,2,0,10,0,0,0,0,0,0,15,3,0,,1,
Jayson Stark,,1,1,,,,,,1,,,,1,,1,,,,,1,1,,,1,1,,,,,,,1,,,,10,http://es.pn/1hqKN5G,76,100,9,13,0,0,17,2,18,0,0,0,0,10,3,10,8,0,0,0,15,0,0,,0,
Carl Steward,,1,1,1,,1,,,1,,,,,,1,,,,,1,,,,1,1,,,,,,,1,,,,10,http://bit.ly/1bOXv9l,96,100,9,13,6,6,17,0,18,0,0,0,0,10,0,10,8,0,0,0,15,0,0,,0,
Larry Stone,,1,1,1,,1,,,1,,,,,,1,1,,,,,,,,1,1,,,,,,,1,,,,10,http://bit.ly/1haw8vj,100,96,9,13,6,6,17,0,18,4,0,0,0,0,0,10,8,0,0,0,15,0,0,,0,
Jim Street,,,1,,,,,,1,,,,,,1,1,,,,1,,,,1,1,,1,,1,,,1,,,,10,http://bit.ly/19TqO7L,70,96,0,13,0,0,17,0,18,4,0,0,0,10,0,10,8,5,5,0,15,0,0,,0,
Paul Sullivan,,,1,,,,,,1,,,,,,1,,,,,,,,,,1,,,,1,,,1,,,,6,http://bit.ly/1aaqmFq,34,76,0,13,0,0,17,0,18,0,0,0,0,0,0,0,8,0,5,0,15,0,0,,16,
TR Sullivan,,1,1,1,,1,,,1,,,,,,1,,,,,1,1,,1,1,,,,,,,,,,,,10,http://bit.ly/1eitNsS,82,89,9,13,6,6,17,0,18,0,0,0,0,10,3,10,0,0,0,0,0,0,0,,0,
John Tomase,,,1,1,,1,,,1,,,,,,1,,,,1,1,,,,1,,,1,,,,,,,1,,10,http://bit.ly/1hav0YD,81,85,0,13,6,6,17,0,18,0,0,0,2,10,0,10,0,5,0,0,0,3,0,,0,
Marc Topkin,,1,1,1,,1,,,1,,,,,,1,,,1,1,,,,,1,,,,,,,,1,,,,10,http://bit.ly/1cVnjDQ,93,94,9,13,6,6,17,0,18,0,0,2,2,0,0,10,0,0,0,0,15,0,0,,0,
Mike Vaccaro,,1,,1,,1,,,1,,,,,,1,,,,,1,1,,,1,,,1,,,,,1,,,,10,http://bit.ly/1a8mNjs,90,91,9,0,6,6,17,0,18,0,0,0,0,10,3,10,0,5,0,0,15,0,0,,0,
Juan Vene,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,1,,,,,,,4,http://bit.ly/18OP9OC,-13,50,0,0,0,0,17,0,18,0,0,0,0,10,0,0,0,0,5,0,0,0,0,,36,
Tom Verducci,,,1,,,,,,1,,,,1,,1,,,1,,1,1,,,,1,,1,,,,,1,,,,10,MLB Network ,65,89,0,13,0,0,17,2,18,0,0,2,0,10,3,0,8,5,0,0,15,0,0,,0,
Charley Walters,,,1,,,,,,,,,,,,1,,,,,1,,,,1,1,,,,,,,1,,,,6,http://bit.ly/1bP4egl,36,74,0,13,0,0,0,0,18,0,0,0,0,10,0,10,8,0,0,0,15,0,0,,16,
Bill Windler,,,1,1,,1,,,1,,,,,,1,,,,1,,1,,,1,,,1,,,,,1,,,,10,http://bit.ly/1cBkpBw,92,90,0,13,6,6,17,0,18,0,0,0,2,0,3,10,0,5,0,0,15,0,0,,0,
Anonymous Blank Ballot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Announced by BBWAA,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100,
Dave Albee,,1,1,,,,,,1,,,,1,,1,,,,,,,,,1,1,,,,,,,1,,,,8,http://bit.ly/19eBYca,66,92,9,13,0,0,17,2,18,0,0,0,0,0,0,10,8,0,0,0,15,0,0,,4,
Jim Alexander,,1,1,1,,1,,,1,,,,,,1,,,,,1,,,,1,1,,,,,,,,,1,,10,http://bit.ly/1aIiyYu,89,91,9,13,6,6,17,0,18,0,0,0,0,10,0,10,8,0,0,0,0,3,0,,0,
John Altavilla,,,1,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,5,http://cour.at/1lMKn9X,24,73,0,13,0,0,17,0,18,0,0,0,0,0,0,10,0,0,0,0,15,0,0,,25,
Dom Amore,,1,1,,,,,,1,,,,,,1,1,,,,1,,,,1,1,,1,,,,,1,,,,10,http://cour.at/1lMKn9X,78,100,9,13,0,0,17,0,18,4,0,0,0,10,0,10,8,5,0,0,15,0,0,,0,
John Black*,,,1,1,,1,,,1,,,,1,,1,,,,1,1,,,,,,,,,1,,,1,,,,10,bbwaa.com/14-hof-ballots,78,90,0,13,6,6,17,2,18,0,0,0,2,10,0,0,0,0,5,0,15,0,0,,0,
Paul Bodi*,,,1,,,,,,1,,,,,,1,,,,,1,,,,1,,,,,,,,1,,,,6,bbwaa.com/14-hof-ballots,34,83,0,13,0,0,17,0,18,0,0,0,0,10,0,10,0,0,0,0,15,0,0,,16,
Filip Bondy (remembers 8 of 10),,,1,1,,1,,,1,,,,,,1,,,,,,,,,1,,,,,1,,,1,,,,10,Can't recall last 2 he voted for: http://bit.ly/1lNtXy6,78,90,0,13,6,6,17,0,18,0,0,0,0,0,0,10,0,0,5,0,15,0,0,,0,
Dennis Brackin,,,1,1,,1,,,1,,,,,,1,,,,,1,,,,1,1,,1,,,,,1,,,,10,http://strib.mn/1gme11K,92,97,0,13,6,6,17,0,18,0,0,0,0,10,0,10,8,5,0,0,15,0,0,,0,
Andrew Call (emailed 1/17/2015),,1,1,,,,,,1,,,,,,1,1,,,,1,1,,,1,1,,,,,,,1,,,,10,Via Email,78,100,9,13,0,0,17,0,18,4,0,0,0,10,3,10,8,0,0,0,15,0,0,,0,
Dave Campbell (1/19/2015),,1,1,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,1,,,1,,1,1,10,Via email,86,89,9,13,6,6,17,0,18,0,0,0,0,0,0,0,0,0,5,0,15,3,2,,0,
Mark Camps*,,1,1,1,,1,,,1,,,,,,1,1,,,,1,,,,,,,,,1,,,1,,,,10,bbwaa.com/14-hof-ballots,84,94,9,13,6,6,17,0,18,4,0,0,0,10,0,0,0,0,5,0,15,0,0,,0,
William Center*,,,1,1,,,,,1,,,,,,1,,,1,,,,,,,1,,,,,,,1,,1,,8,bbwaa.com/14-hof-ballots,66,82,0,13,6,0,17,0,18,0,0,2,0,0,0,0,8,0,0,0,15,3,0,,4,
Joe Christensen,,,,1,,1,,,1,,,,,,1,,,,,1,1,,,1,1,,1,,,,,1,,,,10,http://strib.mn/1gme11K,90,90,0,0,6,6,17,0,18,0,0,0,0,10,3,10,8,5,0,0,15,0,0,,0,
Bill Christine*       ,,1,,,,,,,1,,,,,,1,1,,,,,,,,1,1,,,,,,,1,,,,7,bbwaa.com/14-hof-ballots,56,81,9,0,0,0,17,0,18,4,0,0,0,0,0,10,8,0,0,0,15,0,0,,9,
Gene Collier,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,3,http://bit.ly/1lYkcdD,-16,50,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,49,
Roberto Colon,,1,1,1,,1,,,1,,,,,,1,,,,,,,,1,1,,,,,,,1,1,,,,10,http://bit.ly/1atUrjt (Spanish),91,94,9,13,6,6,17,0,18,0,0,0,0,0,0,10,0,0,0,1,15,0,0,,0,
Ron Cook,,,1,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,5,http://bit.ly/1lYkcdD,24,73,0,13,0,0,17,0,18,0,0,0,0,0,0,10,0,0,0,0,15,0,0,,25,
Greg Cote,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,4,http://bit.ly/1lYk3XM,6,59,9,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,36,
Joe Cowley,,1,1,1,,1,,,1,,,,,,1,,,,1,,,,1,1,,,,,,,,1,,,,10,bbwaa.com/14-hof-ballots,93,94,9,13,6,6,17,0,18,0,0,0,2,0,0,10,0,0,0,0,15,0,0,,0,
Glen Crevier,,1,1,,,,,,1,,,,,,1,,,,,1,,,,1,1,,,,1,,,1,,,,9,http://strib.mn/1gme11K,68,100,9,13,0,0,17,0,18,0,0,0,0,10,0,10,8,0,5,0,15,0,0,,1,
Dave Cunningham*,,1,1,1,,1,,,1,,,,1,,1,,1,,,,,,,1,,,,,,,,,,1,,10,bbwaa.com/14-hof-ballots,83,82,9,13,6,6,17,2,18,0,1,0,0,0,0,10,0,0,0,0,0,3,0,,0,
Guy Curtright,,,1,,,,,,1,,,,,,1,,,,,1,,,,,1,,,,,,,1,,,,6,http://bit.ly/19iklbA,34,81,0,13,0,0,17,0,18,0,0,0,0,10,0,0,8,0,0,0,15,0,0,,16,
Ken Daley*,,1,1,,,,,,1,,,,,,1,1,,,,,,,,1,1,,,,,,,1,,,,8,bbwaa.com/14-hof-ballots,68,94,9,13,0,0,17,0,18,4,0,0,0,0,0,10,8,0,0,0,15,0,0,,4,
Tom D'Angelo,,,1,,,,,,1,,,,,,1,,,,,,1,,,1,1,,1,,,,,1,,,,8,http://bit.ly/1mdnwBK,64,89,0,13,0,0,17,0,18,0,0,0,0,0,3,10,8,5,0,0,15,0,0,,4,
Dave Daniel*,,,1,,,,,,1,,,,,,1,,,,,,1,,,1,1,,1,,,,,1,,,,8,bbwaa.com/14-hof-ballots,64,89,0,13,0,0,17,0,18,0,0,0,0,0,3,10,8,5,0,0,15,0,0,,4,
Shi Davidi*,,,1,1,,1,,,1,,,,1,,1,,,,,1,,,,,1,,,,,,,1,,,1,10,bbwaa.com/14-hof-ballots,84,93,0,13,6,6,17,2,18,0,0,0,0,10,0,0,8,0,0,0,15,0,2,,0,
Art Davidson*,,1,1,1,,1,,,1,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,8,bbwaa.com/14-hof-ballots,82,94,9,13,6,6,17,0,18,0,0,0,0,0,0,10,0,0,0,0,15,0,0,,4,
Tony DeMarco*,,,1,,,,,,1,,,,1,,1,,,,,,1,,,,1,,,,1,,,1,,1,1,10,bbwaa.com/14-hof-ballots,66,82,0,13,0,0,17,2,18,0,0,0,0,0,3,0,8,0,5,0,15,3,2,,0,
Bill Dickens,,,1,1,,,,,1,,,,,,1,,,,,1,,,,1,,,,,1,,,1,,,,8,Via email,61,94,0,13,6,0,17,0,18,0,0,0,0,10,0,10,0,0,5,0,15,0,0,,4,
Tom Dienhart,,1,1,1,,,,,1,,,,,,1,,,,,1,,,,1,1,,,,1,,,1,,,,10,http://bit.ly/1ii7970,83,100,9,13,6,0,17,0,18,0,0,0,0,10,0,10,8,0,5,0,15,0,0,,0,
Mike Dodd*,,1,1,,,,,,1,,,,,,1,,,,,1,,,,1,,,,,1,,,1,,1,,10,bbwaa.com/14-hof-ballots,65,97,9,13,0,0,17,0,18,0,0,0,0,10,0,10,0,0,5,0,15,3,0,,0,
Jerry Dowling,,1,,1,,1,,,1,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,7,http://bit.ly/1iWH1l0,55,68,9,0,6,6,17,0,18,0,0,0,2,10,0,0,0,0,0,0,0,0,0,,9,
Mike Downey*,,,1,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,1,,8,bbwaa.com/14-hof-ballots,69,78,0,13,6,6,17,0,18,0,0,0,0,0,0,0,0,0,0,0,15,3,0,,4,
Paul Doyle,,1,1,1,,1,,,1,,,,,,1,,,,,,,,,1,1,,1,,,,,1,,,,10,Via email,100,96,9,13,6,6,17,0,18,0,0,0,0,0,0,10,8,5,0,0,15,0,0,,0,
Josh Dubow*,,1,1,1,,1,,,,,,,,,1,,,,,,1,,,1,1,,1,,,,,1,,,,10,bbwaa.com/14-hof-ballots,98,85,9,13,6,6,0,0,18,0,0,0,0,0,3,10,8,5,0,0,15,0,0,,0,
Jorge Ebro,,,1,,,,,,1,,,,,,1,,,,,1,,,,1,,,,,,,,1,,,,6,Via email,34,83,0,13,0,0,17,0,18,0,0,0,0,10,0,10,0,0,0,0,15,0,0,,16,
Martin Fennelly,,,1,,,,,,1,,,,,,1,,,,,,,,,,1,,,,1,,,1,,1,,7,http://bit.ly/1iZuVYa,46,79,0,13,0,0,17,0,18,0,0,0,0,0,0,0,8,0,5,0,15,3,0,,9,
Ken Fidlin*,,1,1,1,,1,,,1,,,,,,1,,,,,1,,,,,1,,,,,,,1,,,1,10,bbwaa.com/14-hof-ballots,90,96,9,13,6,6,17,0,18,0,0,0,0,10,0,0,8,0,0,0,15,0,2,,0,
Mike Fine,,1,,1,,1,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,7,http://bit.ly/1cRgey6,61,68,9,0,6,6,17,0,18,0,0,0,0,0,0,10,0,0,0,0,0,0,2,,9,
Mike Fitzpatrick,,1,,,,,,,1,,,,,,1,1,,,,,,,,1,1,,1,,,,,1,,,,8,http://bit.ly/1lBNzFo,66,86,9,0,0,0,17,0,18,4,0,0,0,0,0,10,8,5,0,0,15,0,0,,4,
Jeffrey Flanagan*,,1,,1,,1,,,,,,,,,1,,,,1,,,,,1,1,,,,1,,1,1,,,,10,bbwaa.com/14-hof-ballots,90,77,9,0,6,6,0,0,18,0,0,0,2,0,0,10,8,0,5,1,15,0,0,,0,
