Bob Herzog,,,,1,1,,,1,,,,,,,,,1,,1,1,,,,,1,,1,1,,,,,1,,,,10,http://bit.ly/1K4UfZ1,1/1/2015,,13,13,13,13,9,0,9,0,0,7,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,New York,
Brian Heyman,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,4,http://bit.ly/1DfyaF0,1/6/2015,,0,0,13,13,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,-36,6,New York,
Jon Heyman,,,,1,,,,,,,,,,,,,1,,,1,1,1,,,,,,1,1,,,,1,,1,,9,MLB Network,12/29/2014,,0,0,13,13,0,0,9,7,7,0,7,7,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,66,New York,
Ed Hilt,,,1,1,,,,,,,,,,,,,1,,1,1,,,1,,,,1,1,,,,1,1,,,,10,http://bit.ly/1xzQcPl,1/6/2015,,0,0,13,13,9,9,9,0,0,0,7,7,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,New York,
Bob Hohler,,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,1,1,1,,,,1,,,,8,http://bit.ly/13BLqVa,12/23/2014,,0,0,13,13,9,9,9,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,70,Boston,
Sean Horgan,,,,1,,,,,,,,,,,,,1,1,,1,,,,,1,,,,,,,,1,,,,6,http://bit.ly/1HbZtj3,12/29/2014,,0,0,13,13,0,0,0,0,0,7,7,7,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,-16,33,Boston,
Rick Hurd,,,,1,1,,,1,,,,,,,,,1,1,1,1,,,,,,,,1,1,,,,1,,,,10,http://bit.ly/14fAXz1,1/5/2015,,13,13,13,13,0,0,9,0,7,0,7,7,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,Bay Area,
Mike Imrem,,,1,,1,,,1,,,,,,,,,1,,,1,,,1,,,,1,,1,,,,1,1,,,10,http://bit.ly/1Ka22EM,1/3/2015,,13,13,13,13,9,9,0,0,7,0,7,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,Chicago,
Jim Ingraham,,,1,1,,,,,,,,,,,,,1,,,1,,1,,,1,,1,1,,,1,,1,,,,10,http://bit.ly/1AqHR1h,1/3/2015,,0,0,13,13,9,9,9,0,0,7,7,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,Cleveland,
Jeff Jacobs,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,1,,1,1,1,,,,1,,,,10,http://cour.at/1JAVAGH,12/20/2014,,0,0,13,13,9,9,9,0,7,7,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Boston,
Stephen Jacobson,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,1,,,,,1,,,,7,Via email,12/20/2014,,0,0,13,13,9,0,9,0,0,0,7,7,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,-9,53,New York,
Richard Justice,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,1,,,,1,,,,1,,1,,10,http://atmlb.com/13UqbxC,1/5/2015,,13,13,13,13,0,9,0,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,Honorary,
Tim Kawakami,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,1,,,,1,,,,10,http://bit.ly/1zkAHXO,12/25/2014,,13,13,13,13,9,9,9,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Bay Area,
Tom Keegan,,,,1,1,,,1,,,,,,,,,1,,,1,1,,1,,1,,1,,,,,,1,,,,10,http://bit.ly/1Dtg7IP,1/6/2015,,13,13,13,13,9,0,0,0,0,7,7,7,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,Kansas City,
Kevin Kernan,,,,1,,,,,,,,,,,,,1,,1,1,,,,,1,,1,1,,,1,,1,,,,9,http://bit.ly/14qEL18,1/5/2015,,0,0,13,13,9,0,9,0,0,7,7,7,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,71,New York,
George A. King III,,,,1,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,,,,1,,1,1,,,10,bit.ly/1wS8fuP,1/6/2015,,13,13,13,13,9,0,0,0,0,7,7,7,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,New York,
Bob Klapisch,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,1,,,,,1,,,,10,http://bit.ly/1v8dhU9,12/19/2014,,13,13,13,13,9,9,9,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,New York,
Fred Klein,,,,1,,,,,,,,,,,,,1,,1,1,,,,,1,,1,,1,,,1,1,,1,,10,http://bit.ly/1BrWizY,12/15/2014,,0,0,13,13,9,0,0,7,7,7,7,7,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,New York,
Michael Knisley,,,,1,,,,,,,,,,,,,1,1,1,1,,,,,,,1,,,,,1,1,,,,8,http://es.pn/1rU0d92,1/4/2015,,0,0,13,13,9,0,0,0,0,0,7,7,0,4,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,52,ESPN,
Dejan Kovacevic,,,,1,,,,,,,,,,,,,1,,,1,,,,,1,,1,1,1,,1,,1,,,,9,http://bit.ly/1vBeFy6,1/2/2015,,0,0,13,13,9,0,9,0,7,7,7,7,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,74,Pittsburgh,
Mark Kreidler,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,4,Via DM,12/28/2014,,0,0,13,13,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,-36,4,Bay Area,
Dave Krieger,,,1,,,,,,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,,1,,1,1,10,http://bit.ly/1BzwGSx,12/13/2014,,0,0,13,13,9,9,9,7,7,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Colorado,
Roch Kubatko,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,1,,,,1,1,,1,,10,http://bit.ly/1Aq9MwX,1/6/2015,,0,0,13,13,9,9,9,7,0,0,7,7,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,Baltimore,
Tim Kurkjian,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,1,,,,1,,,,10,http://es.pn/1rU0d92,1/4/2015,,13,13,13,13,9,9,9,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Baltimore/ESPN,
Gabe Lacques,,,,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,,,1,,1,,1,,10,http://bit.ly/13Vo5y3,1/1/2015,,13,13,13,13,9,0,9,7,0,0,7,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Baltimore,
Marc Lancaster,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,,1,,,,1,,1,1,10,http://bit.ly/1xuYcCK,12/30/2014,,0,0,13,13,9,9,0,7,7,0,7,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,Washington DC,
David Lariviere,,,1,1,,,,,,,,,,,,,1,,,1,,1,,,1,,1,,,,1,1,1,,,,10,http://onforb.es/1x9f2DL,12/23/2014,,0,0,13,13,9,9,0,0,0,7,7,7,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,New York,
Mike Lefkow,,,1,1,1,,,1,,,,,,,,,1,1,,1,,,1,,,,,,,,,1,1,,,,10,http://on.fb.me/13EpcSF,12/24/2014,,13,13,13,13,0,9,0,0,0,0,7,7,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,Bay Area,
David Lennon,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,1,,,,1,,,,10,Ross Carey Podcast,12/30/2014,,13,13,13,13,9,9,9,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,New York,
Thom Loverro,,,1,1,,,,,,,,,,,,,1,,,1,,1,,,1,,1,,,,,,1,,1,,9,12/5 Podcast + Column Clarifies,12/19/2014,,0,0,13,13,9,9,0,7,0,7,7,7,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,74,Washington DC,
Rob Maaddi,,,,1,1,,,1,,,,,,,,,1,,,1,,,1,,,,1,1,,,,,1,1,,,10,http://bit.ly/1xM1tuu,1/5/2014,,13,13,13,13,9,0,9,0,0,0,7,7,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,Philadelphia,
Bill Madden,,,,1,,,,,,,,,,,,,1,1,,1,,1,,,,,,,1,,,,1,,,,7,http://nydn.us/1AzWRtJ,1/6/2015,,0,0,13,13,0,0,0,0,7,0,7,7,0,0,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,-9,43,New York,
Dennis Maffezzoli,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,1,,,,1,,,,10,http://bit.ly/1s1VrGz,1/6/2015,,13,13,13,13,9,9,9,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Tampa,
Jack Magruder,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,,,,1,,1,,,1,10,http://bit.ly/16YiEjH,12/28/2014,,13,13,13,13,9,9,0,0,0,0,7,7,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,Arizona,
Dennis Manoloff,,,1,1,,,,,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,,1,,,,9,http://bit.ly/1w0RQDW,1/6/2015,,0,0,13,13,9,9,9,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,#REF!,0,0,0,0,0,0,0,0,0,#REF!,#REF!,#REF!,Cleveland,
Steven Marcus,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,3,http://nwsdy.li/1xLKtEw,1/5/2015,,0,0,13,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,-49,-16,New York,
Michael Martinez,,,,1,,,,,,,,,,,,,1,,1,1,1,,,,,,,,,,,,,,,,5,http://bit.ly/1KcBZge,1/4/2015,,0,0,13,13,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,-25,13,Los Angeles,
Tony Massarotti,,,,,1,,,1,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,5,"His radio show, 12/23, Hour 3",12/23/2014,,13,13,13,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,-25,31,Boston,
Jack McCaffery,,,,1,1,,,1,,,,,,,,,1,,,1,,,1,,,,1,,,,,,1,,1,,9,10 w/Rose http://bit.ly/1yQcfAV,12/3/2014,,13,13,13,13,9,0,0,7,0,0,7,7,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,85,Philadelphia,
Anthony McCarron,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,1,,1,1,1,,,,1,,,,10,http://nydn.us/1AzWRtJ,1/6/2015,,0,0,13,13,9,9,9,0,7,7,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,New York,
John McGrath,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,1,,1,1,1,,,,1,,,,10,http://bit.ly/1CMQJNM,12/24/2014,,0,0,13,13,9,9,9,0,7,7,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Seattle,
Ivy McLemore,,,1,1,1,,,1,,,,,,,,,1,1,,1,,,,,,,1,,,,,,1,,,,10,Via email,1/2/2015,,13,13,13,13,9,9,0,0,0,0,7,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,Houston,
Fred McMane,,,1,1,1,,,1,,,,,,,,,1,,1,1,,,,,,,1,,1,,,,1,,,,10,Facebook,12/25/2014,,13,13,13,13,9,9,0,0,7,0,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,Honorary,
Stan McNeal,,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,1,1,1,,,,1,,,,8,http://foxs.pt/1xL9Ia7,1/5/2015,,0,0,13,13,9,9,9,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,70,St. Louis,
Bernie Miklasz,,,1,,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,,1,,,,10,via DM,12/30/2014,,13,13,13,13,9,9,9,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,St. Louis,
Bruce Miles,,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,1,1,1,,,1,1,,1,,10,http://bit.ly/1Ka22EM,1/3/2015,,0,0,13,13,9,9,9,7,7,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,Chicago,
Randy Miller,,,1,1,,,,,,,,,,,,,1,,,1,,1,,,,,1,,1,,,,1,,,,8,http://bit.ly/1HtbGA9,1/4/2015,,0,0,13,13,9,9,0,0,7,0,7,7,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,64,Honorary,
Scott Miller,,,,1,,,,,,,,,,,,,1,1,,1,,1,,,1,,,1,,,,,1,,1,,9,http://ble.ac/17djF7x,1/5/2015,,0,0,13,13,0,0,9,7,0,7,7,7,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,67,San Diego,
Fred Mitchell,,,1,1,,,,,,,,,,,,,1,1,,1,,,,,,,1,1,,,1,1,1,,,,10,http://trib.in/1zJsJrv,1/2/2015,,0,0,13,13,9,9,9,0,0,0,7,7,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,Chicago,
Wayne Monroe,,,,1,,,,,,,,,,,,,1,,,1,,,,,1,,1,,,,,,,,,,5,http://bit.ly/1xxPwtD,12/31/2014,,0,0,13,13,9,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,-25,24,Honorary,
Roger Mooney,,,,1,,,,,,,,,,,,,1,,1,1,,1,,,,,1,1,1,,,,1,,1,,10,http://bit.ly/1wQgYgN,1/5/2015,,0,0,13,13,9,0,9,7,7,0,7,7,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,Tampa,
Terence Moore,,,,1,,,,,,,,,,,,,1,,,1,,1,,,,,,1,,,1,1,1,,,,8,http://atmlb.com/13UqbxC,1/5/2015,,0,0,13,13,0,0,9,0,0,0,7,7,0,0,0,3,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-4,52,Atlanta,
Aurelio Moreno,,,,1,1,,,1,,,,,,,,,1,,,1,,,1,,,,1,,,,,,1,1,,,9,http://bit.ly/1CCAupe,12/24/2014,,13,13,13,13,9,0,0,0,0,0,7,7,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,80,Miami,
Carrie Muskat,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,,1,,1,,7,http://atmlb.com/13UqbxC,1/5/2015,,0,0,13,13,0,0,9,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,-9,54,Chicago,
Gene Myers,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,1,,,1,,,,1,1,,1,,10,http://on.freep.com/1tpHCTh,12/27/2014,,0,0,13,13,0,9,9,7,0,7,7,7,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,Detroit,
Mike Nadel,,,1,1,,,,,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,,1,,1,,10,http://bit.ly/1zgbP3v,12/23/2014,,0,0,13,13,9,9,9,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,Honorary,
Ross Newhan,,,1,1,,,,,,,,,,,,,1,1,,1,,,,,1,,1,1,1,,,,1,,,,10,http://bit.ly/13D2Yjm,12/28/2014,,0,0,13,13,9,9,9,0,7,7,7,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,Los Angeles,
Mark Newman,,,,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,,,,,,1,,,,7,http://atmlb.com/13UqbxC,1/5/2015,,13,13,13,13,9,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,-9,66,Honorary,
Bob Nightengale,,,1,1,1,,,1,,,,,,,,,1,,,1,,1,,,,,1,,,,1,,1,,,,10,http://usat.ly/1AgV1z0,1/5/2015,,13,13,13,13,9,9,0,0,0,0,7,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,Arizona,
Marty Noble,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,1,,,,3,http://atmlb.com/1AS5UUn,12/20/2014,,0,0,13,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,-49,-16,New York,
Eric Nunez,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,1,,,,,1,,,,10,http://bit.ly/1vEMFKQ,12/30/2014,,13,13,13,13,9,9,9,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,New York,
Ian O'Connor,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,1,,,,1,,,,10,http://es.pn/1rU0d92,1/4/2015,,13,13,13,13,9,9,9,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,New York/ESPN,
Drew Olson (8 of 10 known),,,,1,1,,,1,,,,,,,,,1,,,1,,,,,,,,1,,,,,1,,1,,10,WISN Video,1/3/2015,,13,13,13,13,0,0,9,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,Minneapolis,
Pres. Jose de Jesus Ortiz,,,1,1,1,,,1,,,,,,,,,1,1,,1,,,,,,,1,1,,,,,1,,,,10,http://bit.ly/1zeBIWp + http://bit.ly/1B9xQmW,12/19/2014,,13,13,13,13,9,9,9,0,0,0,7,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,Houston,
Rob Parker,,,,1,1,,,1,,,,,,,,,1,,,1,,,1,,,,,,,,1,1,1,1,,,10,http://bit.ly/1zOXwmR,1/5/2015,,13,13,13,13,0,0,0,0,0,0,7,7,0,0,4,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,Detroit,
Peter Pascarelli,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,,,,,1,,,,9,http://es.pn/1rU0d92,1/4/2015,,13,13,13,13,9,9,9,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,92,ESPN,
Jeff Passan,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,1,,,,1,,,,10,http://bit.ly/1wnkuTc,12/12/2014,,13,13,13,13,9,9,9,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Kansas City,
John Perrotto,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,,,,1,,,,,1,10,http://bit.ly/1AdWF4p,1/4/2015,,13,13,13,13,9,9,0,0,0,7,0,7,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,Pittsburgh,
Nick Pietruszkiewicz,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,1,,,,,1,,,,7,http://es.pn/1rU0d92,1/4/2015,,0,0,13,13,9,0,9,0,0,0,7,7,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,-9,53,ESPN,
Rick Plumlee,,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,1,1,,1,,9,http://bit.ly/1wGr9t7,12/17/2014,,0,0,13,13,0,9,9,7,7,0,7,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,72,Kansas City,
Steve Popper,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,,1,,,,1,,,,10,http://bit.ly/1xIcYW5,12/23/2014,,13,13,13,13,9,9,0,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,New York,
Joe Posnanski,,,1,,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,,1,,,,10,http://bit.ly/1xLT90S,1/5/2015,,13,13,13,13,9,9,9,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Kansas City,
Scott Priestle,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,1,,1,1,1,,,,1,,,,10,http://bit.ly/1sPQnpB,12/19/2014,,0,0,13,13,9,9,9,0,7,7,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Honorary,
Mike Puma,,,,,1,,,1,,,,,,,,,1,,,1,,,,,,,1,,,,,,1,,,,6,http://bit.ly/1FcxjXz,1/5/2015,,13,13,13,13,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,-16,52,New York,
Mark Purdy,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,1,,,,1,,,,,5,http://bit.ly/1HCoTGN,1/5/2015,,0,0,13,13,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,-25,18,Bay Area,
Troy Renck,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,1,1,,,,1,,1,,10,http://bit.ly/1wSjtzl,1/6/2015,,0,0,13,13,9,9,9,7,7,0,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Colorado,
Anthony Rieber,,,,1,1,,,1,,,,,,,,,1,1,,1,,,,,1,,1,,1,,,,1,,,,10,http://bit.ly/17fmKE2,1/6/2015,,13,13,13,13,9,0,0,0,7,7,7,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,New York,
Tracy Ringolsby,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,,,,,1,,1,,10,http://bit.ly/1wbu3m2,1/5/2015,,13,13,13,13,9,9,9,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,Colorado,
Brendan Roberts,,,1,1,1,,,1,,,,,,,,,1,,,1,,,1,,,,1,1,1,,,,,,,,10,http://es.pn/1rU0d92,1/4/2015,,13,13,13,13,9,9,9,0,7,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,ESPN,
Lawrence Rocca,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,2,http://bit.ly/1wTqQXj,1/5/2015,,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,-64,-48,New York,
Phil Rogers,,,1,1,,,,,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,,1,,1,,10,http://bit.ly/1t1QChe,12/22/2014,,0,0,13,13,9,9,9,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,Chicago,
C. Trent Rosecrans,,,1,,1,,,1,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,,,,,1,10,http://cin.ci/1B5JDTf,12/24/2014,,13,13,13,13,9,9,9,0,7,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,Cincinnati,
Ken Rosenthal,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,1,,1,1,1,,,,1,,,,10,http://foxs.pt/1x9YU8k,12/21/2014,,0,0,13,13,9,9,9,0,7,7,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Baltimore,
Barry Rozner,,,,1,1,,,,,,,,,,,,1,,,1,,,,,1,,1,1,1,,,1,1,,,,10,http://bit.ly/1AHxh3S,12/20/2014,,13,0,13,13,9,0,9,0,7,7,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,Chicago,
Adam Rubin,,,1,1,1,,,1,,,,,,,,,1,,,1,,,,,,,1,1,1,,,,1,,,,10,http://es.pn/15mV27r,11/25/2014,,13,13,13,13,9,9,9,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,New York,
Bob Ryan,,,1,1,,,,,,,,,,,,,1,,1,1,,,,,,,1,1,1,,,,1,,1,,10,http://bit.ly/13BLqVa,12/23/2014,,0,0,13,13,9,9,9,7,7,0,7,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,Boston,
