voter,player,vote16,vote17,weight
Adam Rubin,Barry Bonds,1,1,0.0072370316007828494
Alan Greenwood,Barry Bonds,1,1,0.004672417320469544
Andrew Call,Barry Bonds,0,0,0.0035998292179530065
Anonymous,Barry Bonds,1,1,0.0096000697991137935
Arnie Stapleton,Barry Bonds,0,0,0.0052676382147090793
Art Davidson,Barry Bonds,0,0,0.0088342959134128356
Art Martone,Barry Bonds,0,1,0.0037143251788645882
Aurelio Moreno,Barry Bonds,1,1,0.0030967313927444799
Barry Bloom,Barry Bonds,1,1,0.0059310235050626979
Barry Rozner,Barry Bonds,1,1,-0.0046444856660338785
Bernie Lincicome,Barry Bonds,1,1,0.0030182227276559911
Bernie Wilson,Barry Bonds,0,1,0.0053323292033630142
Bill Ballou,Barry Bonds,1,1,0.0073738865214243565
Bob Herzog,Barry Bonds,1,1,0.0051644689720433817
Bob Hohler,Barry Bonds,0,0,0.0048664741556267979
Bob Klapisch,Barry Bonds,1,1,0.0028071576179095246
Bob Nightengale,Barry Bonds,1,1,0.0013567584640160773
Bob Padecky,Barry Bonds,0,0,0.0082771591958065941
Bob Ryan,Barry Bonds,0,0,0.0031008184482013276
Brendan Roberts,Barry Bonds,1,1,0.0028658680398311576
Brian Costello,Barry Bonds,1,1,0.00067355021542794878
Bruce Jenkins,Barry Bonds,1,1,0.0064762039119606752
Bruce Miles,Barry Bonds,0,1,0.0052676382147090793
C Trent Rosecrans,Barry Bonds,1,1,0.0041359175218197639
Carl Steward,Barry Bonds,1,1,0.0072370316007828494
Carlos Frias,Barry Bonds,1,1,0.0018102882119036164
Chris Assenheimer,Barry Bonds,0,0,0.01294337710917298
Chris Bahr,Barry Bonds,0,1,0.0052676382147090793
Chris DeLuca,Barry Bonds,1,1,0.0068572055615057316
Claire Smith,Barry Bonds,1,1,0.013741333674985898
Dan Gelston,Barry Bonds,1,1,0.0055692226040269079
Dan Shaughnessy,Barry Bonds,0,0,0.0097861425303146423
Danny Knobler,Barry Bonds,1,1,0.0075735640004615289
Dave Albee,Barry Bonds,0,0,0.0072191990325109487
Dave Campbell,Barry Bonds,1,1,0.0091729335114771222
Dave Krieger,Barry Bonds,0,0,0.0012419234695226118
Dave Perkins,Barry Bonds,1,1,0.0063609462467930505
Dave Reynolds,Barry Bonds,0,0,0.0058252571083359517
David Ammenheuser,Barry Bonds,1,1,0.0028071576179095246
David Borges,Barry Bonds,1,1,0.0077428488496346873
David Lariviere,Barry Bonds,0,0,0.008512124243541544
David Lennon,Barry Bonds,1,1,0.0028071576179095246
David Maril,Barry Bonds,1,1,0.0064368407539145637
Dejan Kovacevic,Barry Bonds,0,0,0.0055540813212626022
Derrick Goold,Barry Bonds,0,0,0.0048897480736266232
Don Burke,Barry Bonds,0,0,0.0062226524567335776
Doug Padilla,Barry Bonds,1,1,0.0028071576179095246
Drew Olson,Barry Bonds,1,1,0.0034644828047165738
Earl Bloom,Barry Bonds,0,0,-0.0058570430125891278
Ed Hilt,Barry Bonds,0,0,0.0099583237599729785
Evan Grant,Barry Bonds,0,1,0.0036619441841891443
Filip Bondy,Barry Bonds,1,1,0.004833663416561983
Gabe Lacques,Barry Bonds,1,1,0.0034007288083196334
Garry Brown,Barry Bonds,0,1,0.0053653476283077404
Garry D Howard,Barry Bonds,1,1,0.0057138161696883598
Gene Myers,Barry Bonds,0,1,0.0067783638035730162
George Willis,Barry Bonds,1,0,0.0086847324118361994
Gil LeBreton,Barry Bonds,1,1,0.0058393209659383227
Gordon Wittenmyer,Barry Bonds,0,0,0.0090369689389063444
Greg Cote,Barry Bonds,1,1,0.0048919949221864758
Ian OConnor,Barry Bonds,1,1,0.0066384168358974193
Jack Curry,Barry Bonds,0,0,0.0043298370598917656
Jack Magruder,Barry Bonds,1,1,0.0060908478848828622
Jack McCaffery,Barry Bonds,1,1,0.008771597156268884
Jay Dunn,Barry Bonds,0,0,0.013162869984013805
Jay Greenberg,Barry Bonds,0,0,0.0073032549869603757
Jeff Fletcher,Barry Bonds,1,1,0.0032768980412697457
Jeff Jacobs,Barry Bonds,0,1,0.0038699275798643306
Jeff Passan,Barry Bonds,1,1,0.0030772559798198113
Jeff Peek,Barry Bonds,0,0,0.0052676382147090793
Jeff Schultz,Barry Bonds,0,0,0.016006821339567798
Jeff Vorva,Barry Bonds,0,0,0.010275066631464165
Jeffrey Flanagan,Barry Bonds,1,1,0.0046450008541141291
Jerry Crasnick,Barry Bonds,1,1,0.0028071576179095246
Jim Molony,Barry Bonds,0,0,0.010097861310031073
Jim Street,Barry Bonds,0,0,0.0082000602705176433
Joe Henderson,Barry Bonds,1,1,0.0051024573684952312
John Canzano,Barry Bonds,1,1,0.0052045752911967095
John Delcos,Barry Bonds,0,0,0.0081928053496190083
John Fay,Barry Bonds,0,1,0.0036619441841891443
John Harper,Barry Bonds,0,0,0.0040740188214901637
John Tomase,Barry Bonds,1,1,0.0020608069089945659
Jon Heyman,Barry Bonds,1,1,-0.0034240896829096203
Jon Morosi,Barry Bonds,1,1,0.0033513433600844472
Jorge Ebro,Barry Bonds,0,0,0.0088342959134128356
Jose de Jesus Ortiz,Barry Bonds,1,1,0.011159041114176796
Josh Dubow,Barry Bonds,1,1,0.0019103523343522453
Juan Vene,Barry Bonds,0,0,0.015778089751383936
Karen Guregian,Barry Bonds,0,0,0.0054423635429859544
Ken Rosenthal,Barry Bonds,1,1,0.0028071576179095246
Kevin Cooney,Barry Bonds,0,1,0.010627642650261193
Kevin Kernan,Barry Bonds,0,1,0.0090726503798960727
Kirby Arnold,Barry Bonds,0,0,0.0052676382147090793
Larry Brooks,Barry Bonds,1,1,0.0031359664017261068
Larry Stone,Barry Bonds,1,1,0.0019103523343522453
Marc Lancaster,Barry Bonds,1,1,0.0034057723827949685
Marc Topkin,Barry Bonds,1,1,0.0085471348999959958
Marcos Breton,Barry Bonds,1,1,0.0019103523343522453
Mark Faller,Barry Bonds,0,0,0.0038699275798643306
Mark Hale,Barry Bonds,1,1,0.0041523112206729761
Mark Herrmann,Barry Bonds,0,0,0.013213475471070118
Mark Kreidler,Barry Bonds,0,0,0.011142458128491604
Mark Newman,Barry Bonds,1,1,0.012150705509130475
Mark Saxon,Barry Bonds,1,1,0.0066966257943634911
Mel Antonen,Barry Bonds,0,0,0.0070259017041512445
Michael Silverman,Barry Bonds,1,1,0.0021394198259628082
Mike Bass,Barry Bonds,0,0,0.006010515126482957
Mike Berardino,Barry Bonds,0,0,0.0039320425460867012
Mike Lefkow,Barry Bonds,1,1,0.0083234039208205136
Mike Nadel,Barry Bonds,0,1,0.0046572760377052149
Mike Peticca,Barry Bonds,0,0,0.0077948147520589288
Mike Puma,Barry Bonds,1,1,0.012420803871026077
Mike Shalin,Barry Bonds,1,1,0.007407388670474112
Mike Vaccaro,Barry Bonds,1,1,0.0028071576179095246
Murray Chass,Barry Bonds,0,0,0.013425447885110886
Nick Cafardo,Barry Bonds,1,1,0.0035242710256384005
Nick Pietruszkiewicz,Barry Bonds,0,1,0.0099339391386867818
Pat Caputo,Barry Bonds,0,1,0.0028894305082107744
Paul Daugherty,Barry Bonds,0,0,0.005055886108350666
Paul Doyle,Barry Bonds,1,1,0.0019103523343522453
Paul Sullivan,Barry Bonds,0,0,0.014247269132613182
Paul White,Barry Bonds,0,0,0.0077231954449210188
Peter Abraham,Barry Bonds,1,1,0.0049750570193195136
Peter Barzilai,Barry Bonds,1,1,0.0019103523343522453
Peter Botte,Barry Bonds,0,1,0.0073319936788300054
Peter Gammons,Barry Bonds,0,1,0.0052307957209072123
Phil Rogers,Barry Bonds,0,0,0.0049285891218627115
Randy Miller,Barry Bonds,0,0,0.012030850127732319
Richard Griffin,Barry Bonds,1,1,0.0075278498922488396
Richard Justice,Barry Bonds,0,1,0.0043307266119983201
Rick Gosselin,Barry Bonds,1,1,0.0066999953396394184
Rick Morrissey,Barry Bonds,0,0,0.011988445877746756
Rick Plumlee,Barry Bonds,1,1,0.0041359175218197639
Rob Maaddi,Barry Bonds,1,1,0.00067355021542794878
Rob Rains,Barry Bonds,0,0,0.0096561171609152469
Roberto Colon,Barry Bonds,1,1,-1.3940620357342924e-05
Roch Kubatko,Barry Bonds,0,1,0.0070259017041512445
Roger Mooney,Barry Bonds,1,1,0.0049746239195131905
Roger Rubin,Barry Bonds,0,1,0.0073782390230163796
Scot Gregor,Barry Bonds,0,0,0.0068214045187045816
Scott Bordow,Barry Bonds,0,0,0.0024329255724988711
Scott Lauber,Barry Bonds,1,1,0.0049750570193195136
Scott Miller,Barry Bonds,0,0,0.0099065837613111617
Scott Priestle,Barry Bonds,1,1,0.0021394198259628082
Shi Davidi,Barry Bonds,1,1,0.0085846672835179667
Steve Buckley,Barry Bonds,0,1,0.0043995716230208013
Steve Politi,Barry Bonds,1,1,0.0059597621969340025
Steve Popper,Barry Bonds,1,1,0.0049750570193195136
Steve Simmons,Barry Bonds,0,0,0.0071984701202789268
Steve Wine,Barry Bonds,1,1,0.0064014401836002127
Steven Gietschier,Barry Bonds,0,0,0.0077687786159226649
Steven Marcus,Barry Bonds,0,0,0.013155349523215358
TR Sullivan,Barry Bonds,1,1,0.0019750433230060313
Terence Moore,Barry Bonds,0,0,0.01237383245493132
Thom Loverro,Barry Bonds,0,0,0.0057445701420282816
Tim Cowlishaw,Barry Bonds,1,1,0.0043062745915111514
Tim Kawakami,Barry Bonds,1,1,0.0026368005482182619
Tom DAngelo,Barry Bonds,0,1,0.0034294721482616328
Tom Dienhart,Barry Bonds,1,1,0.0057416115523401404
Tom Keegan,Barry Bonds,1,1,0.0055411076908751669
Tom Verducci,Barry Bonds,0,0,0.0053683228161334473
Tony Massarotti,Barry Bonds,1,1,0.011636229709305026
Tracy Ringolsby,Barry Bonds,1,1,0.0089255605271075164
Troy Renck,Barry Bonds,0,0,0.0036619441841891443
Adam Rubin,Billy Wagner,0,0,0.0072370316007828494
Alan Greenwood,Billy Wagner,0,0,0.004672417320469544
Andrew Call,Billy Wagner,0,0,0.0035998292179530065
Anonymous,Billy Wagner,0,0,0.0096000697991137935
Arnie Stapleton,Billy Wagner,0,0,0.0052676382147090793
Art Davidson,Billy Wagner,0,0,0.0088342959134128356
Art Martone,Billy Wagner,0,0,0.0037143251788645882
Aurelio Moreno,Billy Wagner,0,0,0.0030967313927444799
Barry Bloom,Billy Wagner,0,0,0.0059310235050626979
Barry Rozner,Billy Wagner,0,0,-0.0046444856660338785
Bernie Lincicome,Billy Wagner,0,0,0.0030182227276559911
Bernie Wilson,Billy Wagner,0,0,0.0053323292033630142
Bill Ballou,Billy Wagner,0,0,0.0073738865214243565
Bob Herzog,Billy Wagner,1,0,0.0051644689720433817
Bob Hohler,Billy Wagner,0,0,0.0048664741556267979
Bob Klapisch,Billy Wagner,0,0,0.0028071576179095246
Bob Nightengale,Billy Wagner,0,0,0.0013567584640160773
Bob Padecky,Billy Wagner,0,0,0.0082771591958065941
Bob Ryan,Billy Wagner,0,0,0.0031008184482013276
Brendan Roberts,Billy Wagner,0,0,0.0028658680398311576
Brian Costello,Billy Wagner,0,0,0.00067355021542794878
Bruce Jenkins,Billy Wagner,0,0,0.0064762039119606752
Bruce Miles,Billy Wagner,0,0,0.0052676382147090793
C Trent Rosecrans,Billy Wagner,0,0,0.0041359175218197639
Carl Steward,Billy Wagner,0,0,0.0072370316007828494
Carlos Frias,Billy Wagner,0,0,0.0018102882119036164
Chris Assenheimer,Billy Wagner,0,0,0.01294337710917298
Chris Bahr,Billy Wagner,0,0,0.0052676382147090793
Chris DeLuca,Billy Wagner,0,0,0.0068572055615057316
Claire Smith,Billy Wagner,0,0,0.013741333674985898
Dan Gelston,Billy Wagner,0,0,0.0055692226040269079
Dan Shaughnessy,Billy Wagner,0,0,0.0097861425303146423
Danny Knobler,Billy Wagner,0,0,0.0075735640004615289
Dave Albee,Billy Wagner,0,0,0.0072191990325109487
Dave Campbell,Billy Wagner,0,0,0.0091729335114771222
Dave Krieger,Billy Wagner,0,1,0.0012419234695226118
Dave Perkins,Billy Wagner,0,0,0.0063609462467930505
Dave Reynolds,Billy Wagner,0,0,0.0058252571083359517
David Ammenheuser,Billy Wagner,0,0,0.0028071576179095246
David Borges,Billy Wagner,0,0,0.0077428488496346873
David Lariviere,Billy Wagner,0,0,0.008512124243541544
David Lennon,Billy Wagner,0,0,0.0028071576179095246
David Maril,Billy Wagner,0,0,0.0064368407539145637
Dejan Kovacevic,Billy Wagner,0,0,0.0055540813212626022
Derrick Goold,Billy Wagner,0,0,0.0048897480736266232
Don Burke,Billy Wagner,0,1,0.0062226524567335776
Doug Padilla,Billy Wagner,0,0,0.0028071576179095246
Drew Olson,Billy Wagner,0,0,0.0034644828047165738
Earl Bloom,Billy Wagner,0,0,-0.0058570430125891278
Ed Hilt,Billy Wagner,0,0,0.0099583237599729785
Evan Grant,Billy Wagner,0,0,0.0036619441841891443
Filip Bondy,Billy Wagner,0,0,0.004833663416561983
Gabe Lacques,Billy Wagner,0,0,0.0034007288083196334
Garry Brown,Billy Wagner,0,0,0.0053653476283077404
Garry D Howard,Billy Wagner,0,0,0.0057138161696883598
Gene Myers,Billy Wagner,0,0,0.0067783638035730162
George Willis,Billy Wagner,0,0,0.0086847324118361994
Gil LeBreton,Billy Wagner,0,0,0.0058393209659383227
Gordon Wittenmyer,Billy Wagner,0,0,0.0090369689389063444
Greg Cote,Billy Wagner,0,0,0.0048919949221864758
Ian OConnor,Billy Wagner,0,0,0.0066384168358974193
Jack Curry,Billy Wagner,0,1,0.0043298370598917656
Jack Magruder,Billy Wagner,0,0,0.0060908478848828622
Jack McCaffery,Billy Wagner,0,0,0.008771597156268884
Jay Dunn,Billy Wagner,0,0,0.013162869984013805
Jay Greenberg,Billy Wagner,0,0,0.0073032549869603757
Jeff Fletcher,Billy Wagner,0,0,0.0032768980412697457
Jeff Jacobs,Billy Wagner,0,0,0.0038699275798643306
Jeff Passan,Billy Wagner,0,0,0.0030772559798198113
Jeff Peek,Billy Wagner,0,0,0.0052676382147090793
Jeff Schultz,Billy Wagner,1,1,0.016006821339567798
Jeff Vorva,Billy Wagner,0,0,0.010275066631464165
Jeffrey Flanagan,Billy Wagner,0,0,0.0046450008541141291
Jerry Crasnick,Billy Wagner,0,0,0.0028071576179095246
Jim Molony,Billy Wagner,1,0,0.010097861310031073
Jim Street,Billy Wagner,0,0,0.0082000602705176433
Joe Henderson,Billy Wagner,0,0,0.0051024573684952312
John Canzano,Billy Wagner,0,0,0.0052045752911967095
John Delcos,Billy Wagner,0,0,0.0081928053496190083
John Fay,Billy Wagner,0,0,0.0036619441841891443
John Harper,Billy Wagner,1,1,0.0040740188214901637
John Tomase,Billy Wagner,0,0,0.0020608069089945659
Jon Heyman,Billy Wagner,0,0,-0.0034240896829096203
Jon Morosi,Billy Wagner,0,0,0.0033513433600844472
Jorge Ebro,Billy Wagner,0,0,0.0088342959134128356
Jose de Jesus Ortiz,Billy Wagner,1,1,0.011159041114176796
Josh Dubow,Billy Wagner,0,0,0.0019103523343522453
Juan Vene,Billy Wagner,0,0,0.015778089751383936
Karen Guregian,Billy Wagner,0,0,0.0054423635429859544
Ken Rosenthal,Billy Wagner,0,1,0.0028071576179095246
Kevin Cooney,Billy Wagner,1,1,0.010627642650261193
Kevin Kernan,Billy Wagner,1,0,0.0090726503798960727
Kirby Arnold,Billy Wagner,0,0,0.0052676382147090793
Larry Brooks,Billy Wagner,0,0,0.0031359664017261068
Larry Stone,Billy Wagner,0,0,0.0019103523343522453
Marc Lancaster,Billy Wagner,0,0,0.0034057723827949685
Marc Topkin,Billy Wagner,0,0,0.0085471348999959958
Marcos Breton,Billy Wagner,0,0,0.0019103523343522453
Mark Faller,Billy Wagner,0,0,0.0038699275798643306
Mark Hale,Billy Wagner,0,0,0.0041523112206729761
Mark Herrmann,Billy Wagner,0,0,0.013213475471070118
Mark Kreidler,Billy Wagner,0,0,0.011142458128491604
Mark Newman,Billy Wagner,0,0,0.012150705509130475
Mark Saxon,Billy Wagner,0,0,0.0066966257943634911
Mel Antonen,Billy Wagner,0,1,0.0070259017041512445
Michael Silverman,Billy Wagner,0,0,0.0021394198259628082
Mike Bass,Billy Wagner,0,0,0.006010515126482957
Mike Berardino,Billy Wagner,0,0,0.0039320425460867012
Mike Lefkow,Billy Wagner,0,0,0.0083234039208205136
Mike Nadel,Billy Wagner,0,0,0.0046572760377052149
Mike Peticca,Billy Wagner,0,0,0.0077948147520589288
Mike Puma,Billy Wagner,0,1,0.012420803871026077
Mike Shalin,Billy Wagner,0,0,0.007407388670474112
Mike Vaccaro,Billy Wagner,0,1,0.0028071576179095246
Murray Chass,Billy Wagner,0,0,0.013425447885110886
Nick Cafardo,Billy Wagner,0,0,0.0035242710256384005
Nick Pietruszkiewicz,Billy Wagner,0,0,0.0099339391386867818
Pat Caputo,Billy Wagner,0,0,0.0028894305082107744
Paul Daugherty,Billy Wagner,0,0,0.005055886108350666
Paul Doyle,Billy Wagner,0,0,0.0019103523343522453
Paul Sullivan,Billy Wagner,0,0,0.014247269132613182
Paul White,Billy Wagner,1,1,0.0077231954449210188
Peter Abraham,Billy Wagner,1,0,0.0049750570193195136
Peter Barzilai,Billy Wagner,0,0,0.0019103523343522453
Peter Botte,Billy Wagner,0,0,0.0073319936788300054
Peter Gammons,Billy Wagner,0,0,0.0052307957209072123
Phil Rogers,Billy Wagner,0,0,0.0049285891218627115
Randy Miller,Billy Wagner,1,1,0.012030850127732319
Richard Griffin,Billy Wagner,0,0,0.0075278498922488396
Richard Justice,Billy Wagner,1,1,0.0043307266119983201
Rick Gosselin,Billy Wagner,0,0,0.0066999953396394184
Rick Morrissey,Billy Wagner,0,0,0.011988445877746756
Rick Plumlee,Billy Wagner,0,0,0.0041359175218197639
Rob Maaddi,Billy Wagner,0,1,0.00067355021542794878
Rob Rains,Billy Wagner,0,0,0.0096561171609152469
Roberto Colon,Billy Wagner,0,0,-1.3940620357342924e-05
Roch Kubatko,Billy Wagner,0,0,0.0070259017041512445
Roger Mooney,Billy Wagner,0,0,0.0049746239195131905
Roger Rubin,Billy Wagner,0,0,0.0073782390230163796
Scot Gregor,Billy Wagner,0,0,0.0068214045187045816
Scott Bordow,Billy Wagner,0,0,0.0024329255724988711
Scott Lauber,Billy Wagner,1,1,0.0049750570193195136
Scott Miller,Billy Wagner,0,0,0.0099065837613111617
Scott Priestle,Billy Wagner,0,0,0.0021394198259628082
Shi Davidi,Billy Wagner,0,0,0.0085846672835179667
Steve Buckley,Billy Wagner,0,0,0.0043995716230208013
Steve Politi,Billy Wagner,0,0,0.0059597621969340025
Steve Popper,Billy Wagner,1,1,0.0049750570193195136
Steve Simmons,Billy Wagner,0,0,0.0071984701202789268
Steve Wine,Billy Wagner,0,0,0.0064014401836002127
Steven Gietschier,Billy Wagner,0,1,0.0077687786159226649
Steven Marcus,Billy Wagner,0,0,0.013155349523215358
TR Sullivan,Billy Wagner,0,0,0.0019750433230060313
Terence Moore,Billy Wagner,0,0,0.01237383245493132
Thom Loverro,Billy Wagner,0,0,0.0057445701420282816
Tim Cowlishaw,Billy Wagner,0,0,0.0043062745915111514
Tim Kawakami,Billy Wagner,0,0,0.0026368005482182619
Tom DAngelo,Billy Wagner,0,0,0.0034294721482616328
Tom Dienhart,Billy Wagner,0,0,0.0057416115523401404
Tom Keegan,Billy Wagner,0,0,0.0055411076908751669
Tom Verducci,Billy Wagner,0,0,0.0053683228161334473
Tony Massarotti,Billy Wagner,0,0,0.011636229709305026
Tracy Ringolsby,Billy Wagner,0,0,0.0089255605271075164
Troy Renck,Billy Wagner,0,0,0.0036619441841891443
Adam Rubin,Curt Schilling,1,0,0.0072370316007828494
Alan Greenwood,Curt Schilling,1,1,0.004672417320469544
Andrew Call,Curt Schilling,1,1,0.0035998292179530065
Anonymous,Curt Schilling,0,0,0.0096000697991137935
Arnie Stapleton,Curt Schilling,1,1,0.0052676382147090793
Art Davidson,Curt Schilling,0,1,0.0088342959134128356
Art Martone,Curt Schilling,0,0,0.0037143251788645882
Aurelio Moreno,Curt Schilling,0,0,0.0030967313927444799
Barry Bloom,Curt Schilling,0,0,0.0059310235050626979
Barry Rozner,Curt Schilling,1,1,-0.0046444856660338785
Bernie Lincicome,Curt Schilling,0,0,0.0030182227276559911
Bernie Wilson,Curt Schilling,0,0,0.0053323292033630142
Bill Ballou,Curt Schilling,0,0,0.0073738865214243565
Bob Herzog,Curt Schilling,0,0,0.0051644689720433817
Bob Hohler,Curt Schilling,1,1,0.0048664741556267979
Bob Klapisch,Curt Schilling,1,1,0.0028071576179095246
Bob Nightengale,Curt Schilling,0,0,0.0013567584640160773
Bob Padecky,Curt Schilling,0,0,0.0082771591958065941
Bob Ryan,Curt Schilling,1,1,0.0031008184482013276
Brendan Roberts,Curt Schilling,1,1,0.0028658680398311576
Brian Costello,Curt Schilling,1,1,0.00067355021542794878
Bruce Jenkins,Curt Schilling,1,1,0.0064762039119606752
Bruce Miles,Curt Schilling,1,0,0.0052676382147090793
C Trent Rosecrans,Curt Schilling,1,1,0.0041359175218197639
Carl Steward,Curt Schilling,1,1,0.0072370316007828494
Carlos Frias,Curt Schilling,0,1,0.0018102882119036164
Chris Assenheimer,Curt Schilling,0,0,0.01294337710917298
Chris Bahr,Curt Schilling,1,1,0.0052676382147090793
Chris DeLuca,Curt Schilling,0,0,0.0068572055615057316
Claire Smith,Curt Schilling,1,1,0.013741333674985898
Dan Gelston,Curt Schilling,1,1,0.0055692226040269079
Dan Shaughnessy,Curt Schilling,1,0,0.0097861425303146423
Danny Knobler,Curt Schilling,1,1,0.0075735640004615289
Dave Albee,Curt Schilling,0,0,0.0072191990325109487
Dave Campbell,Curt Schilling,0,0,0.0091729335114771222
Dave Krieger,Curt Schilling,1,0,0.0012419234695226118
Dave Perkins,Curt Schilling,0,0,0.0063609462467930505
Dave Reynolds,Curt Schilling,1,1,0.0058252571083359517
David Ammenheuser,Curt Schilling,1,0,0.0028071576179095246
David Borges,Curt Schilling,1,1,0.0077428488496346873
David Lariviere,Curt Schilling,0,0,0.008512124243541544
David Lennon,Curt Schilling,1,1,0.0028071576179095246
David Maril,Curt Schilling,0,0,0.0064368407539145637
Dejan Kovacevic,Curt Schilling,1,0,0.0055540813212626022
Derrick Goold,Curt Schilling,1,1,0.0048897480736266232
Don Burke,Curt Schilling,0,0,0.0062226524567335776
Doug Padilla,Curt Schilling,1,0,0.0028071576179095246
Drew Olson,Curt Schilling,1,1,0.0034644828047165738
Earl Bloom,Curt Schilling,0,0,-0.0058570430125891278
Ed Hilt,Curt Schilling,0,0,0.0099583237599729785
Evan Grant,Curt Schilling,1,0,0.0036619441841891443
Filip Bondy,Curt Schilling,0,0,0.004833663416561983
Gabe Lacques,Curt Schilling,0,1,0.0034007288083196334
Garry Brown,Curt Schilling,1,1,0.0053653476283077404
Garry D Howard,Curt Schilling,1,1,0.0057138161696883598
Gene Myers,Curt Schilling,1,0,0.0067783638035730162
George Willis,Curt Schilling,1,0,0.0086847324118361994
Gil LeBreton,Curt Schilling,1,1,0.0058393209659383227
Gordon Wittenmyer,Curt Schilling,1,1,0.0090369689389063444
Greg Cote,Curt Schilling,1,0,0.0048919949221864758
Ian OConnor,Curt Schilling,1,1,0.0066384168358974193
Jack Curry,Curt Schilling,1,1,0.0043298370598917656
Jack Magruder,Curt Schilling,0,0,0.0060908478848828622
Jack McCaffery,Curt Schilling,0,1,0.008771597156268884
Jay Dunn,Curt Schilling,1,1,0.013162869984013805
Jay Greenberg,Curt Schilling,1,1,0.0073032549869603757
Jeff Fletcher,Curt Schilling,1,1,0.0032768980412697457
Jeff Jacobs,Curt Schilling,1,1,0.0038699275798643306
Jeff Passan,Curt Schilling,1,1,0.0030772559798198113
Jeff Peek,Curt Schilling,1,1,0.0052676382147090793
Jeff Schultz,Curt Schilling,0,1,0.016006821339567798
Jeff Vorva,Curt Schilling,1,1,0.010275066631464165
Jeffrey Flanagan,Curt Schilling,0,0,0.0046450008541141291
Jerry Crasnick,Curt Schilling,1,1,0.0028071576179095246
Jim Molony,Curt Schilling,1,0,0.010097861310031073
Jim Street,Curt Schilling,1,0,0.0082000602705176433
Joe Henderson,Curt Schilling,1,0,0.0051024573684952312
John Canzano,Curt Schilling,0,0,0.0052045752911967095
John Delcos,Curt Schilling,0,0,0.0081928053496190083
John Fay,Curt Schilling,1,1,0.0036619441841891443
John Harper,Curt Schilling,1,1,0.0040740188214901637
John Tomase,Curt Schilling,1,1,0.0020608069089945659
Jon Heyman,Curt Schilling,1,0,-0.0034240896829096203
Jon Morosi,Curt Schilling,1,1,0.0033513433600844472
Jorge Ebro,Curt Schilling,0,0,0.0088342959134128356
Jose de Jesus Ortiz,Curt Schilling,0,0,0.011159041114176796
Josh Dubow,Curt Schilling,1,1,0.0019103523343522453
Juan Vene,Curt Schilling,0,0,0.015778089751383936
Karen Guregian,Curt Schilling,1,1,0.0054423635429859544
Ken Rosenthal,Curt Schilling,1,1,0.0028071576179095246
Kevin Cooney,Curt Schilling,1,1,0.010627642650261193
Kevin Kernan,Curt Schilling,0,1,0.0090726503798960727
Kirby Arnold,Curt Schilling,1,0,0.0052676382147090793
Larry Brooks,Curt Schilling,1,0,0.0031359664017261068
Larry Stone,Curt Schilling,1,1,0.0019103523343522453
Marc Lancaster,Curt Schilling,1,1,0.0034057723827949685
Marc Topkin,Curt Schilling,0,0,0.0085471348999959958
Marcos Breton,Curt Schilling,1,0,0.0019103523343522453
Mark Faller,Curt Schilling,1,0,0.0038699275798643306
Mark Hale,Curt Schilling,1,1,0.0041523112206729761
Mark Herrmann,Curt Schilling,0,0,0.013213475471070118
Mark Kreidler,Curt Schilling,0,0,0.011142458128491604
Mark Newman,Curt Schilling,0,1,0.012150705509130475
Mark Saxon,Curt Schilling,0,0,0.0066966257943634911
Mel Antonen,Curt Schilling,0,0,0.0070259017041512445
Michael Silverman,Curt Schilling,1,1,0.0021394198259628082
Mike Bass,Curt Schilling,1,1,0.006010515126482957
Mike Berardino,Curt Schilling,1,1,0.0039320425460867012
Mike Lefkow,Curt Schilling,0,1,0.0083234039208205136
Mike Nadel,Curt Schilling,1,1,0.0046572760377052149
Mike Peticca,Curt Schilling,1,1,0.0077948147520589288
Mike Puma,Curt Schilling,0,1,0.012420803871026077
Mike Shalin,Curt Schilling,1,0,0.007407388670474112
Mike Vaccaro,Curt Schilling,1,0,0.0028071576179095246
Murray Chass,Curt Schilling,0,0,0.013425447885110886
Nick Cafardo,Curt Schilling,1,1,0.0035242710256384005
Nick Pietruszkiewicz,Curt Schilling,0,0,0.0099339391386867818
Pat Caputo,Curt Schilling,1,1,0.0028894305082107744
Paul Daugherty,Curt Schilling,0,0,0.005055886108350666
Paul Doyle,Curt Schilling,1,1,0.0019103523343522453
Paul Sullivan,Curt Schilling,0,0,0.014247269132613182
Paul White,Curt Schilling,1,1,0.0077231954449210188
Peter Abraham,Curt Schilling,1,1,0.0049750570193195136
Peter Barzilai,Curt Schilling,1,1,0.0019103523343522453
Peter Botte,Curt Schilling,1,1,0.0073319936788300054
Peter Gammons,Curt Schilling,1,1,0.0052307957209072123
Phil Rogers,Curt Schilling,1,1,0.0049285891218627115
Randy Miller,Curt Schilling,0,0,0.012030850127732319
Richard Griffin,Curt Schilling,0,0,0.0075278498922488396
Richard Justice,Curt Schilling,1,1,0.0043307266119983201
Rick Gosselin,Curt Schilling,0,1,0.0066999953396394184
Rick Morrissey,Curt Schilling,0,1,0.011988445877746756
Rick Plumlee,Curt Schilling,1,1,0.0041359175218197639
Rob Maaddi,Curt Schilling,1,0,0.00067355021542794878
Rob Rains,Curt Schilling,0,0,0.0096561171609152469
Roberto Colon,Curt Schilling,0,0,-1.3940620357342924e-05
Roch Kubatko,Curt Schilling,0,0,0.0070259017041512445
